question_type,scene_number,seed,question,answer,object_id,container_id
1,24,895839670,Please tell me how many potatoes there are somewhere in the room?,1,2,21
1,24,161351321,Please tell me how many potatoes are around here?,2,2,21
1,24,433433807,Count the number of potatoes in this room.,3,2,21
1,25,673238497,Count the number of mugs in this room.,0,13,21
1,25,761652921,There are between 0 and 3 mugs in the room. How many are there?,1,13,21
1,25,121541192,Please tell me how many mugs are around here?,2,13,21
1,25,201415100,Please tell me how many mugs are around here?,3,13,21
1,25,254371549,Please tell me how many bowls are around here?,0,7,21
1,25,34437831,There are between 0 and 3 bowls in the room. How many are there?,1,7,21
1,25,128966896,Count the number of bowls in this room.,2,7,21
1,25,249549683,How many bowls are there in the room?,3,7,21
1,25,408776232,Please tell me how many mugs there are somewhere in the room?,0,13,21
1,25,745639924,Count the number of mugs in this room.,1,13,21
1,25,125803730,How many mugs are there in the room?,2,13,21
1,25,356367710,How many mugs are there in the room?,3,13,21
1,25,491961425,Please tell me how many spoons there are somewhere in the room?,0,1,21
1,25,16374065,Count the number of spoons in this room.,1,1,21
1,25,203039066,Please tell me how many spoons there are somewhere in the room?,2,1,21
1,25,513705981,Please tell me how many spoons are around here?,3,1,21
1,25,925889028,There are between 0 and 3 plates in the room. How many are there?,0,4,21
1,25,161711300,Please tell me how many plates are around here?,1,4,21
1,25,116789455,Please tell me how many plates are around here?,2,4,21
1,25,727773301,Please tell me how many plates there are somewhere in the room?,3,4,21
1,25,475032888,Count the number of forks in this room.,0,3,21
1,25,888933767,Please tell me how many forks are around here?,1,3,21
1,25,854950876,There are between 0 and 3 forks in the room. How many are there?,2,3,21
1,25,653956288,There are between 0 and 3 forks in the room. How many are there?,3,3,21
1,25,934703554,Please tell me how many heads of lettuce are around here?,0,8,21
1,25,744765732,How many heads of lettuce are there in the room?,1,8,21
1,25,788000461,Please tell me how many heads of lettuce are around here?,2,8,21
1,25,911966537,How many heads of lettuce are there in the room?,3,8,21
1,25,158294565,Please tell me how many containers there are somewhere in the room?,0,11,21
1,25,85268259,Please tell me how many containers are around here?,1,11,21
1,25,477047091,Please tell me how many containers there are somewhere in the room?,2,11,21
1,25,181196586,There are between 0 and 3 containers in the room. How many are there?,3,11,21
1,25,333186852,There are between 0 and 3 forks in the room. How many are there?,0,3,21
1,25,480041752,Please tell me how many forks there are somewhere in the room?,1,3,21
1,25,545955147,Please tell me how many forks there are somewhere in the room?,2,3,21
1,25,859831648,How many forks are there in the room?,3,3,21
1,25,185235255,Count the number of eggs in this room.,0,5,21
1,25,932313761,Please tell me how many eggs are around here?,1,5,21
1,25,66019462,There are between 0 and 3 eggs in the room. How many are there?,2,5,21
1,25,315709252,Please tell me how many eggs there are somewhere in the room?,3,5,21
1,25,297951633,There are between 0 and 3 containers in the room. How many are there?,0,11,21
1,25,617898607,Please tell me how many containers there are somewhere in the room?,1,11,21
1,25,499494280,How many containers are there in the room?,2,11,21
1,25,650468337,Please tell me how many containers there are somewhere in the room?,3,11,21
1,25,326018204,How many knives are there in the room?,0,10,21
1,25,151150023,Please tell me how many knives there are somewhere in the room?,1,10,21
1,25,969648606,There are between 0 and 3 knives in the room. How many are there?,2,10,21
1,25,172642887,Please tell me how many knives are around here?,3,10,21
1,25,915186336,There are between 0 and 3 plates in the room. How many are there?,0,4,21
1,25,464042849,Please tell me how many plates are around here?,1,4,21
1,25,575612743,Please tell me how many plates there are somewhere in the room?,2,4,21
1,25,154264485,There are between 0 and 3 plates in the room. How many are there?,3,4,21
1,25,600512767,How many eggs are there in the room?,0,5,21
1,25,955969610,There are between 0 and 3 eggs in the room. How many are there?,1,5,21
1,25,7260592,There are between 0 and 3 eggs in the room. How many are there?,2,5,21
1,25,40234466,Count the number of eggs in this room.,3,5,21
1,25,430344971,How many forks are there in the room?,0,3,21
1,25,993940713,Count the number of forks in this room.,1,3,21
1,25,486738917,There are between 0 and 3 forks in the room. How many are there?,2,3,21
1,25,400216563,Please tell me how many forks are around here?,3,3,21
1,25,239652575,There are between 0 and 3 eggs in the room. How many are there?,0,5,21
1,25,107269583,Count the number of eggs in this room.,1,5,21
1,25,325441252,Count the number of eggs in this room.,2,5,21
1,25,50174492,Please tell me how many eggs are around here?,3,5,21
1,26,13575972,Please tell me how many mugs are around here?,0,13,21
1,26,361786412,Count the number of mugs in this room.,1,13,21
1,26,590051782,Count the number of mugs in this room.,2,13,21
1,26,361480119,There are between 0 and 3 mugs in the room. How many are there?,3,13,21
1,26,964877652,Please tell me how many knives there are somewhere in the room?,0,10,21
1,26,848464660,Please tell me how many knives there are somewhere in the room?,1,10,21
1,26,253288526,Count the number of knives in this room.,2,10,21
1,26,250632301,Count the number of knives in this room.,3,10,21
1,26,681416566,There are between 0 and 3 potatoes in the room. How many are there?,0,2,21
1,26,394536966,How many potatoes are there in the room?,1,2,21
1,26,265386651,Please tell me how many potatoes are around here?,2,2,21
1,26,566809143,There are between 0 and 3 potatoes in the room. How many are there?,3,2,21
1,26,367955365,Please tell me how many containers are around here?,0,11,21
1,26,632646296,How many containers are there in the room?,1,11,21
1,26,431178266,There are between 0 and 3 containers in the room. How many are there?,2,11,21
1,26,181104974,How many containers are there in the room?,3,11,21
1,26,276700291,Please tell me how many plates there are somewhere in the room?,0,4,21
1,26,632002102,How many plates are there in the room?,1,4,21
1,26,833479062,Please tell me how many plates are around here?,2,4,21
1,26,628174512,Count the number of plates in this room.,3,4,21
1,26,679761116,There are between 0 and 3 potatoes in the room. How many are there?,0,2,21
1,26,143692168,Please tell me how many potatoes are around here?,1,2,21
1,26,164999750,Count the number of potatoes in this room.,2,2,21
1,26,490549147,How many potatoes are there in the room?,3,2,21
1,26,367862775,How many bowls are there in the room?,0,7,21
1,26,910441382,How many bowls are there in the room?,1,7,21
1,26,313471166,Please tell me how many bowls are around here?,2,7,21
1,26,550714800,There are between 0 and 3 bowls in the room. How many are there?,3,7,21
1,26,654427870,Please tell me how many containers are around here?,0,11,21
1,26,538537304,How many containers are there in the room?,1,11,21
1,26,663171216,There are between 0 and 3 containers in the room. How many are there?,2,11,21
1,26,449092715,Please tell me how many containers are around here?,3,11,21
1,26,150694876,There are between 0 and 3 loaves of bread in the room. How many are there?,0,12,21
1,26,800334565,Please tell me how many loaves of bread there are somewhere in the room?,1,12,21
1,26,888286095,Count the number of loaves of bread in this room.,2,12,21
1,26,299641525,How many loaves of bread are there in the room?,3,12,21
1,26,846193427,Please tell me how many plates are around here?,0,4,21
1,26,861377330,Count the number of plates in this room.,1,4,21
1,26,473203258,Please tell me how many plates there are somewhere in the room?,2,4,21
1,26,822343264,Count the number of plates in this room.,3,4,21
1,26,477047916,How many forks are there in the room?,0,3,21
1,26,991305295,Please tell me how many forks are around here?,1,3,21
1,26,949433270,There are between 0 and 3 forks in the room. How many are there?,2,3,21
1,26,911261366,There are between 0 and 3 forks in the room. How many are there?,3,3,21
1,26,598832492,How many spoons are there in the room?,0,1,21
1,26,276983659,How many spoons are there in the room?,1,1,21
1,26,67584312,How many spoons are there in the room?,2,1,21
1,26,819813585,Count the number of spoons in this room.,3,1,21
1,26,572644889,There are between 0 and 3 knives in the room. How many are there?,0,10,21
1,26,818246295,How many knives are there in the room?,1,10,21
1,26,539161149,Please tell me how many knives there are somewhere in the room?,2,10,21
1,26,285428198,Please tell me how many knives are around here?,3,10,21
1,26,694165623,Please tell me how many bowls are around here?,0,7,21
1,26,884511285,Count the number of bowls in this room.,1,7,21
1,26,180445273,There are between 0 and 3 bowls in the room. How many are there?,2,7,21
1,26,356512544,There are between 0 and 3 bowls in the room. How many are there?,3,7,21
1,26,920715411,Please tell me how many bowls there are somewhere in the room?,0,7,21
1,26,664509653,Please tell me how many bowls are around here?,1,7,21
1,26,122097573,Please tell me how many bowls there are somewhere in the room?,2,7,21
1,26,28929779,How many bowls are there in the room?,3,7,21
1,26,883296125,There are between 0 and 3 potatoes in the room. How many are there?,0,2,21
1,26,482293344,Please tell me how many potatoes are around here?,1,2,21
1,26,81916076,Please tell me how many potatoes are around here?,2,2,21
1,26,853567445,Please tell me how many potatoes there are somewhere in the room?,3,2,21
1,27,376359562,There are between 0 and 3 spoons in the room. How many are there?,0,1,21
1,27,665523151,Please tell me how many spoons are around here?,1,1,21
1,27,641311645,Count the number of spoons in this room.,2,1,21
1,27,631566863,How many spoons are there in the room?,3,1,21
1,27,51785163,How many knives are there in the room?,0,10,21
1,27,357396164,Please tell me how many knives there are somewhere in the room?,1,10,21
1,27,66626956,Please tell me how many knives there are somewhere in the room?,2,10,21
1,27,423483773,How many knives are there in the room?,3,10,21
1,27,367168080,How many plates are there in the room?,0,4,21
1,27,710532165,Count the number of plates in this room.,1,4,21
1,27,621812271,Count the number of plates in this room.,2,4,21
1,27,591364336,There are between 0 and 3 plates in the room. How many are there?,3,4,21
1,27,491861215,There are between 0 and 3 knives in the room. How many are there?,0,10,21
1,27,335552781,There are between 0 and 3 knives in the room. How many are there?,1,10,21
1,27,326882894,Count the number of knives in this room.,2,10,21
1,27,605213335,Please tell me how many knives are around here?,3,10,21
1,27,269091897,How many containers are there in the room?,0,11,21
1,27,651625599,Count the number of containers in this room.,1,11,21
1,27,571980886,Count the number of containers in this room.,2,11,21
1,27,663423307,Count the number of containers in this room.,3,11,21
1,27,780227154,Please tell me how many potatoes there are somewhere in the room?,0,2,21
1,27,69872329,Count the number of potatoes in this room.,1,2,21
1,27,29498344,Please tell me how many potatoes there are somewhere in the room?,2,2,21
1,27,356769700,There are between 0 and 3 potatoes in the room. How many are there?,3,2,21
1,27,161060611,Please tell me how many forks there are somewhere in the room?,0,3,21
1,27,655751845,There are between 0 and 3 forks in the room. How many are there?,1,3,21
1,27,463560242,Please tell me how many forks there are somewhere in the room?,2,3,21
1,27,542484346,Count the number of forks in this room.,3,3,21
1,27,712195822,How many spoons are there in the room?,0,1,21
1,27,409873194,Please tell me how many spoons there are somewhere in the room?,1,1,21
1,27,410855829,Count the number of spoons in this room.,2,1,21
1,27,883688218,Please tell me how many spoons are around here?,3,1,21
1,27,507079878,Please tell me how many eggs are around here?,0,5,21
1,27,583412057,Please tell me how many eggs are around here?,1,5,21
1,27,755842647,Please tell me how many eggs there are somewhere in the room?,2,5,21
1,27,659614997,Count the number of eggs in this room.,3,5,21
1,27,213445315,Please tell me how many bowls are around here?,0,7,21
1,27,601003524,How many bowls are there in the room?,1,7,21
1,27,52161976,How many bowls are there in the room?,2,7,21
1,27,681779152,There are between 0 and 3 bowls in the room. How many are there?,3,7,21
1,27,16143992,Please tell me how many loaves of bread there are somewhere in the room?,0,12,21
1,27,953689397,Please tell me how many loaves of bread there are somewhere in the room?,1,12,21
1,27,670504008,Count the number of loaves of bread in this room.,2,12,21
1,27,832842160,Count the number of loaves of bread in this room.,3,12,21
1,27,109234643,How many spoons are there in the room?,0,1,21
1,27,616042631,There are between 0 and 3 spoons in the room. How many are there?,1,1,21
1,27,724552180,Please tell me how many spoons there are somewhere in the room?,2,1,21
1,27,109242271,How many spoons are there in the room?,3,1,21
1,27,729910287,Please tell me how many eggs are around here?,0,5,21
1,27,775730200,Count the number of eggs in this room.,1,5,21
1,27,224777655,Please tell me how many eggs there are somewhere in the room?,2,5,21
1,27,359076196,There are between 0 and 3 eggs in the room. How many are there?,3,5,21
1,27,243929635,There are between 0 and 3 bowls in the room. How many are there?,0,7,21
1,27,426630655,Please tell me how many bowls there are somewhere in the room?,1,7,21
1,27,969592975,Count the number of bowls in this room.,2,7,21
1,27,601322713,Please tell me how many bowls there are somewhere in the room?,3,7,21
1,27,115528480,There are between 0 and 3 apples in the room. How many are there?,0,9,21
1,27,278235331,Please tell me how many apples there are somewhere in the room?,1,9,21
1,27,378527263,How many apples are there in the room?,2,9,21
1,27,443732702,Count the number of apples in this room.,3,9,21
1,27,410507989,Please tell me how many tomatoes there are somewhere in the room?,0,6,21
1,27,500305022,There are between 0 and 3 tomatoes in the room. How many are there?,1,6,21
1,27,619929363,Please tell me how many tomatoes there are somewhere in the room?,2,6,21
1,27,581727256,Please tell me how many tomatoes are around here?,3,6,21
1,28,474590729,How many potatoes are there in the room?,0,2,21
1,28,936184426,How many potatoes are there in the room?,1,2,21
1,28,422636752,How many potatoes are there in the room?,2,2,21
1,28,233763665,Please tell me how many potatoes there are somewhere in the room?,3,2,21
1,28,517208814,How many tomatoes are there in the room?,0,6,21
1,28,116825705,How many tomatoes are there in the room?,1,6,21
1,28,17095545,There are between 0 and 3 tomatoes in the room. How many are there?,2,6,21
1,28,48211671,Count the number of tomatoes in this room.,3,6,21
1,28,916469215,How many spoons are there in the room?,0,1,21
1,28,962343181,Please tell me how many spoons are around here?,1,1,21
1,28,39565889,How many spoons are there in the room?,2,1,21
1,28,602915114,Count the number of spoons in this room.,3,1,21
1,28,178296078,Count the number of bowls in this room.,0,7,21
1,28,802845873,Please tell me how many bowls are around here?,1,7,21
1,28,554967023,Please tell me how many bowls there are somewhere in the room?,2,7,21
1,28,458192216,How many bowls are there in the room?,3,7,21
1,28,940646579,Please tell me how many mugs there are somewhere in the room?,0,13,21
1,28,582550972,There are between 0 and 3 mugs in the room. How many are there?,1,13,21
1,28,266132904,Please tell me how many mugs are around here?,2,13,21
1,28,64662963,Count the number of mugs in this room.,3,13,21
1,28,420652797,Please tell me how many tomatoes there are somewhere in the room?,0,6,21
1,28,166355009,Please tell me how many tomatoes there are somewhere in the room?,1,6,21
1,28,915499398,Please tell me how many tomatoes are around here?,2,6,21
1,28,723302704,There are between 0 and 3 tomatoes in the room. How many are there?,3,6,21
1,28,136973214,Please tell me how many loaves of bread there are somewhere in the room?,0,12,21
1,28,754143514,Please tell me how many loaves of bread there are somewhere in the room?,1,12,21
1,28,568495742,Please tell me how many loaves of bread there are somewhere in the room?,2,12,21
1,28,108297632,There are between 0 and 3 loaves of bread in the room. How many are there?,3,12,21
1,28,809061402,Count the number of spoons in this room.,0,1,21
1,28,327204941,Count the number of spoons in this room.,1,1,21
1,28,591958999,Please tell me how many spoons there are somewhere in the room?,2,1,21
1,28,425286577,How many spoons are there in the room?,3,1,21
1,28,210615849,Count the number of containers in this room.,0,11,21
1,28,914200381,Count the number of containers in this room.,1,11,21
1,28,275094910,How many containers are there in the room?,2,11,21
1,28,447255198,How many containers are there in the room?,3,11,21
1,28,308016549,There are between 0 and 3 plates in the room. How many are there?,0,4,21
1,28,858043843,Please tell me how many plates are around here?,1,4,21
1,28,973745460,Please tell me how many plates are around here?,2,4,21
1,28,851785264,Please tell me how many plates are around here?,3,4,21
1,28,633439102,Please tell me how many tomatoes are around here?,0,6,21
1,28,493465149,Please tell me how many tomatoes there are somewhere in the room?,1,6,21
1,28,316257992,There are between 0 and 3 tomatoes in the room. How many are there?,2,6,21
1,28,317160651,There are between 0 and 3 tomatoes in the room. How many are there?,3,6,21
1,28,193519490,Count the number of mugs in this room.,0,13,21
1,28,261751429,How many mugs are there in the room?,1,13,21
1,28,164925431,How many mugs are there in the room?,2,13,21
1,28,508815204,Please tell me how many mugs are around here?,3,13,21
1,28,754674817,How many mugs are there in the room?,0,13,21
1,28,491166934,Count the number of mugs in this room.,1,13,21
1,28,628052493,Please tell me how many mugs there are somewhere in the room?,2,13,21
1,28,666987536,There are between 0 and 3 mugs in the room. How many are there?,3,13,21
1,28,793597552,Please tell me how many bowls there are somewhere in the room?,0,7,21
1,28,46366017,Please tell me how many bowls there are somewhere in the room?,1,7,21
1,28,8329002,Count the number of bowls in this room.,2,7,21
1,28,456909206,Count the number of bowls in this room.,3,7,21
1,28,624046981,Please tell me how many apples there are somewhere in the room?,0,9,21
1,28,745784738,Please tell me how many apples are around here?,1,9,21
1,28,363219032,Count the number of apples in this room.,2,9,21
1,28,947282131,Count the number of apples in this room.,3,9,21
1,28,970790406,Please tell me how many eggs there are somewhere in the room?,0,5,21
1,28,841615015,Please tell me how many eggs there are somewhere in the room?,1,5,21
1,28,369838513,How many eggs are there in the room?,2,5,21
1,28,474043644,There are between 0 and 3 eggs in the room. How many are there?,3,5,21
1,29,634353779,Count the number of apples in this room.,0,9,21
1,29,433439079,There are between 0 and 3 apples in the room. How many are there?,1,9,21
1,29,642111831,Please tell me how many apples are around here?,2,9,21
1,29,818057121,Count the number of apples in this room.,3,9,21
1,29,377241192,Count the number of apples in this room.,0,9,21
1,29,792588625,Count the number of apples in this room.,1,9,21
1,29,692562853,There are between 0 and 3 apples in the room. How many are there?,2,9,21
1,29,550490749,Count the number of apples in this room.,3,9,21
1,29,33460191,How many loaves of bread are there in the room?,0,12,21
1,29,163973314,How many loaves of bread are there in the room?,1,12,21
1,29,571575452,How many loaves of bread are there in the room?,2,12,21
1,29,665202431,Please tell me how many loaves of bread are around here?,3,12,21
1,29,944538794,How many plates are there in the room?,0,4,21
1,29,742618496,How many plates are there in the room?,1,4,21
1,29,380435118,Count the number of plates in this room.,2,4,21
1,29,502930965,Count the number of plates in this room.,3,4,21
1,29,369382262,Please tell me how many forks there are somewhere in the room?,0,3,21
1,29,542871171,How many forks are there in the room?,1,3,21
1,29,940606664,Please tell me how many forks there are somewhere in the room?,2,3,21
1,29,681320900,Count the number of forks in this room.,3,3,21
1,29,571927648,Please tell me how many bowls there are somewhere in the room?,0,7,21
1,29,108285834,Please tell me how many bowls there are somewhere in the room?,1,7,21
1,29,226851233,Please tell me how many bowls there are somewhere in the room?,2,7,21
1,29,756414505,Please tell me how many bowls there are somewhere in the room?,3,7,21
1,29,681501030,Count the number of knives in this room.,0,10,21
1,29,936373531,There are between 0 and 3 knives in the room. How many are there?,1,10,21
1,29,318187576,How many knives are there in the room?,2,10,21
1,29,45260957,How many knives are there in the room?,3,10,21
1,29,104532199,Count the number of mugs in this room.,0,13,21
1,29,556962886,Count the number of mugs in this room.,1,13,21
1,29,976029700,There are between 0 and 3 mugs in the room. How many are there?,2,13,21
1,29,647638121,How many mugs are there in the room?,3,13,21
1,29,949545186,There are between 0 and 3 containers in the room. How many are there?,0,11,21
1,29,644136547,Please tell me how many containers are around here?,1,11,21
1,29,577452412,Please tell me how many containers are around here?,2,11,21
1,29,117385721,Please tell me how many containers there are somewhere in the room?,3,11,21
1,29,175866513,Please tell me how many eggs there are somewhere in the room?,0,5,21
1,29,52570310,Please tell me how many eggs there are somewhere in the room?,1,5,21
1,29,583538202,Please tell me how many eggs are around here?,2,5,21
1,29,28830249,Count the number of eggs in this room.,3,5,21
1,29,681039899,Count the number of plates in this room.,0,4,21
1,29,393186745,Count the number of plates in this room.,1,4,21
1,29,508705519,Count the number of plates in this room.,2,4,21
1,29,969334574,Count the number of plates in this room.,3,4,21
1,29,204285907,How many heads of lettuce are there in the room?,0,8,21
1,29,96634202,How many heads of lettuce are there in the room?,1,8,21
1,29,988242053,How many heads of lettuce are there in the room?,2,8,21
1,29,785941826,Count the number of heads of lettuce in this room.,3,8,21
1,29,874942733,There are between 0 and 3 heads of lettuce in the room. How many are there?,0,8,21
1,29,494248915,There are between 0 and 3 heads of lettuce in the room. How many are there?,1,8,21
1,29,398467734,There are between 0 and 3 heads of lettuce in the room. How many are there?,2,8,21
1,29,315557211,Please tell me how many heads of lettuce there are somewhere in the room?,3,8,21
1,29,649346528,Please tell me how many loaves of bread are around here?,0,12,21
1,29,601052102,How many loaves of bread are there in the room?,1,12,21
1,29,993289761,Please tell me how many loaves of bread there are somewhere in the room?,2,12,21
1,29,753862375,How many loaves of bread are there in the room?,3,12,21
1,29,200695559,How many tomatoes are there in the room?,0,6,21
1,29,229555140,How many tomatoes are there in the room?,1,6,21
1,29,214095542,Please tell me how many tomatoes there are somewhere in the room?,2,6,21
1,29,514476413,How many tomatoes are there in the room?,3,6,21
1,29,763192821,Please tell me how many plates there are somewhere in the room?,0,4,21
1,29,775423722,How many plates are there in the room?,1,4,21
1,29,318282764,How many plates are there in the room?,2,4,21
1,29,98861027,There are between 0 and 3 plates in the room. How many are there?,3,4,21
1,30,921934451,Please tell me how many knives there are somewhere in the room?,0,10,21
1,30,381673455,How many knives are there in the room?,1,10,21
1,30,469413187,How many knives are there in the room?,2,10,21
1,30,449795812,Please tell me how many knives there are somewhere in the room?,3,10,21
1,30,800511332,How many plates are there in the room?,0,4,21
1,30,492907739,How many plates are there in the room?,1,4,21
1,30,167193591,Count the number of plates in this room.,2,4,21
1,30,685802268,Please tell me how many plates are around here?,3,4,21
1,30,956432265,Please tell me how many eggs are around here?,0,5,21
1,30,68801980,Count the number of eggs in this room.,1,5,21
1,30,428398784,Count the number of eggs in this room.,2,5,21
1,30,40577257,Please tell me how many eggs there are somewhere in the room?,3,5,21
1,30,450123994,Please tell me how many forks there are somewhere in the room?,0,3,21
1,30,754439352,Please tell me how many forks are around here?,1,3,21
1,30,748402826,Please tell me how many forks are around here?,2,3,21
1,30,26037519,Count the number of forks in this room.,3,3,21
1,30,410665942,Count the number of potatoes in this room.,0,2,21
1,30,843404562,There are between 0 and 3 potatoes in the room. How many are there?,1,2,21
1,30,336099035,Please tell me how many potatoes are around here?,2,2,21
1,30,129614533,How many potatoes are there in the room?,3,2,21
1,30,465443674,How many tomatoes are there in the room?,0,6,21
1,30,445042767,How many tomatoes are there in the room?,1,6,21
1,30,168718740,Please tell me how many tomatoes are around here?,2,6,21
1,30,444298086,There are between 0 and 3 tomatoes in the room. How many are there?,3,6,21
1,30,577106768,There are between 0 and 3 knives in the room. How many are there?,0,10,21
1,30,741599094,Count the number of knives in this room.,1,10,21
1,30,652144765,Please tell me how many knives there are somewhere in the room?,2,10,21
1,30,700038003,Count the number of knives in this room.,3,10,21
1,30,88500117,Please tell me how many forks are around here?,0,3,21
1,30,336467734,There are between 0 and 3 forks in the room. How many are there?,1,3,21
1,30,520363607,How many forks are there in the room?,2,3,21
1,30,788529635,There are between 0 and 3 forks in the room. How many are there?,3,3,21
1,30,735346837,Please tell me how many plates are around here?,0,4,21
1,30,837256975,How many plates are there in the room?,1,4,21
1,30,651899637,How many plates are there in the room?,2,4,21
1,30,346785293,Count the number of plates in this room.,3,4,21
1,30,484915618,Please tell me how many containers are around here?,0,11,21
1,30,839086033,Count the number of containers in this room.,1,11,21
1,30,699715430,How many containers are there in the room?,2,11,21
1,30,585374126,Please tell me how many containers are around here?,3,11,21
1,30,490189663,Please tell me how many knives there are somewhere in the room?,0,10,21
1,30,730354880,Please tell me how many knives are around here?,1,10,21
1,30,158351786,There are between 0 and 3 knives in the room. How many are there?,2,10,21
1,30,16097802,Please tell me how many knives there are somewhere in the room?,3,10,21
1,30,712688719,Count the number of potatoes in this room.,0,2,21
1,30,582504997,Count the number of potatoes in this room.,1,2,21
1,30,900003737,Count the number of potatoes in this room.,2,2,21
1,30,903620279,How many potatoes are there in the room?,3,2,21
1,30,294024787,Please tell me how many spoons there are somewhere in the room?,0,1,21
1,30,729610088,Count the number of spoons in this room.,1,1,21
1,30,544728127,How many spoons are there in the room?,2,1,21
1,30,786566919,Please tell me how many spoons there are somewhere in the room?,3,1,21
1,30,474817183,Please tell me how many eggs there are somewhere in the room?,0,5,21
1,30,150243432,How many eggs are there in the room?,1,5,21
1,30,583435434,How many eggs are there in the room?,2,5,21
1,30,737844200,There are between 0 and 3 eggs in the room. How many are there?,3,5,21
1,30,393000482,There are between 0 and 3 spoons in the room. How many are there?,0,1,21
1,30,462332812,Count the number of spoons in this room.,1,1,21
1,30,284885037,Please tell me how many spoons are around here?,2,1,21
1,30,600518533,Please tell me how many spoons there are somewhere in the room?,3,1,21
1,30,629935876,How many spoons are there in the room?,0,1,21
1,30,235667951,How many spoons are there in the room?,1,1,21
1,30,621172048,There are between 0 and 3 spoons in the room. How many are there?,2,1,21
1,30,277729669,There are between 0 and 3 spoons in the room. How many are there?,3,1,21
1,6,683222385,There are between 0 and 3 heads of lettuce in the room. How many are there?,0,8,21
1,6,859868976,Please tell me how many heads of lettuce are around here?,1,8,21
1,6,27945367,Please tell me how many heads of lettuce are around here?,2,8,21
1,6,213597110,There are between 0 and 3 heads of lettuce in the room. How many are there?,3,8,21
1,6,757250408,There are between 0 and 3 apples in the room. How many are there?,0,9,21
1,6,121587929,There are between 0 and 3 apples in the room. How many are there?,1,9,21
1,6,657514200,Count the number of apples in this room.,2,9,21
1,6,720766813,How many apples are there in the room?,3,9,21
1,6,18262267,There are between 0 and 3 loaves of bread in the room. How many are there?,0,12,21
1,6,614482014,Please tell me how many loaves of bread are around here?,1,12,21
1,6,402025812,Please tell me how many loaves of bread are around here?,2,12,21
1,6,63141354,Count the number of loaves of bread in this room.,3,12,21
1,6,342258258,How many heads of lettuce are there in the room?,0,8,21
1,6,614911567,How many heads of lettuce are there in the room?,1,8,21
1,6,319772174,Please tell me how many heads of lettuce there are somewhere in the room?,2,8,21
1,6,228703433,Please tell me how many heads of lettuce there are somewhere in the room?,3,8,21
1,6,148831911,How many forks are there in the room?,0,3,21
1,6,460078397,Please tell me how many forks are around here?,1,3,21
1,6,762923837,Please tell me how many forks there are somewhere in the room?,2,3,21
1,6,645116644,How many forks are there in the room?,3,3,21
1,6,996881431,Count the number of eggs in this room.,0,5,21
1,6,767491013,Please tell me how many eggs there are somewhere in the room?,1,5,21
1,6,774717310,Please tell me how many eggs are around here?,2,5,21
1,6,690736940,There are between 0 and 3 eggs in the room. How many are there?,3,5,21
1,6,699196600,There are between 0 and 3 potatoes in the room. How many are there?,0,2,21
1,6,174882331,Count the number of potatoes in this room.,1,2,21
1,6,93571014,Please tell me how many potatoes are around here?,2,2,21
1,6,685324010,Count the number of potatoes in this room.,3,2,21
1,7,876652180,There are between 0 and 3 tomatoes in the room. How many are there?,0,6,21
1,7,84177612,Please tell me how many tomatoes are around here?,1,6,21
1,7,931980011,There are between 0 and 3 tomatoes in the room. How many are there?,2,6,21
1,7,108658577,How many tomatoes are there in the room?,3,6,21
1,7,386796552,Count the number of apples in this room.,0,9,21
1,7,632326312,Please tell me how many apples are around here?,1,9,21
1,7,537661369,Count the number of apples in this room.,2,9,21
1,7,86215784,Please tell me how many apples there are somewhere in the room?,3,9,21
1,7,340258427,Please tell me how many spoons are around here?,0,1,21
1,7,575162659,There are between 0 and 3 spoons in the room. How many are there?,1,1,21
1,7,454291424,Please tell me how many spoons there are somewhere in the room?,2,1,21
1,7,89641705,Count the number of spoons in this room.,3,1,21
1,7,834797938,How many eggs are there in the room?,0,5,21
1,7,684607832,Count the number of eggs in this room.,1,5,21
1,7,707597346,Please tell me how many eggs are around here?,2,5,21
1,7,841736836,Please tell me how many eggs there are somewhere in the room?,3,5,21
1,7,98349663,Count the number of tomatoes in this room.,0,6,21
1,7,308014301,Count the number of tomatoes in this room.,1,6,21
1,7,275196493,Please tell me how many tomatoes are around here?,2,6,21
1,7,703064055,Please tell me how many tomatoes there are somewhere in the room?,3,6,21
1,7,452927134,How many bowls are there in the room?,0,7,21
1,7,492203439,Please tell me how many bowls there are somewhere in the room?,1,7,21
1,7,289366825,Count the number of bowls in this room.,2,7,21
1,7,273784662,Please tell me how many bowls are around here?,3,7,21
1,7,17251835,Please tell me how many spoons there are somewhere in the room?,0,1,21
1,7,922019628,There are between 0 and 3 spoons in the room. How many are there?,1,1,21
1,7,489091509,Please tell me how many spoons there are somewhere in the room?,2,1,21
1,7,288262350,Please tell me how many spoons there are somewhere in the room?,3,1,21
1,7,660276867,Please tell me how many bowls are around here?,0,7,21
1,7,970610225,How many bowls are there in the room?,1,7,21
1,7,779140751,How many bowls are there in the room?,2,7,21
1,7,774753409,There are between 0 and 3 bowls in the room. How many are there?,3,7,21
1,7,916294785,Count the number of potatoes in this room.,0,2,21
1,7,850474861,Count the number of potatoes in this room.,1,2,21
1,7,550098550,Please tell me how many potatoes there are somewhere in the room?,2,2,21
1,7,803049697,There are between 0 and 3 potatoes in the room. How many are there?,3,2,21
1,7,841990690,Please tell me how many potatoes there are somewhere in the room?,0,2,21
1,7,342514017,There are between 0 and 3 potatoes in the room. How many are there?,1,2,21
